year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
2020,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,600,10455,20220315,ELECTION DAY
2020,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,10455,20220315,PROV
2020,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,23,10455,20220315,ABSENTEE
2020,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,55,10455,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,40,10455,20220315,ELECTION DAY
2020,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,10455,20220315,PROV
2020,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,898,10455,20220315,ABSENTEE
2020,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4445,10455,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,826,10455,20220315,ELECTION DAY
2020,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,10455,20220315,PROV
2020,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,853,6696,20220315,ABSENTEE
2020,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1317,6696,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,442,6696,20220315,ELECTION DAY
2020,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,6696,20220315,PROV
2020,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,15,6696,20220315,ABSENTEE
2020,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,19,6696,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,34,6696,20220315,ELECTION DAY
2020,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,6696,20220315,PROV
2020,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,834,6696,20220315,ABSENTEE
2020,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2371,6696,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,810,6696,20220315,ELECTION DAY
2020,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1,6696,20220315,PROV
2020,GEORGIA,GA,MACON,13193,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,706,4662,20220315,ABSENTEE
2020,GEORGIA,GA,MACON,13193,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1459,4662,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MACON,13193,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,692,4662,20220315,ELECTION DAY
2020,GEORGIA,GA,MACON,13193,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,4662,20220315,PROV
2020,GEORGIA,GA,MACON,13193,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2,4662,20220315,ABSENTEE
2020,GEORGIA,GA,MACON,13193,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,10,4662,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MACON,13193,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,10,4662,20220315,ELECTION DAY
2020,GEORGIA,GA,MACON,13193,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,4662,20220315,PROV
2020,GEORGIA,GA,MACON,13193,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,139,4662,20220315,ABSENTEE
2020,GEORGIA,GA,MACON,13193,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1296,4662,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MACON,13193,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,348,4662,20220315,ELECTION DAY
2020,GEORGIA,GA,MACON,13193,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,4662,20220315,PROV
2020,GEORGIA,GA,MADISON,13195,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1192,14937,20220315,ABSENTEE
2020,GEORGIA,GA,MADISON,13195,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1478,14937,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MADISON,13195,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,740,14937,20220315,ELECTION DAY
2020,GEORGIA,GA,MADISON,13195,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1,14937,20220315,PROV
2020,GEORGIA,GA,MADISON,13195,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,40,14937,20220315,ABSENTEE
2020,GEORGIA,GA,MADISON,13195,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,77,14937,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MADISON,13195,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,83,14937,20220315,ELECTION DAY
2020,GEORGIA,GA,MADISON,13195,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,14937,20220315,PROV
2020,GEORGIA,GA,MADISON,13195,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1718,14937,20220315,ABSENTEE
2020,GEORGIA,GA,MADISON,13195,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6103,14937,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MADISON,13195,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3502,14937,20220315,ELECTION DAY
2020,GEORGIA,GA,MADISON,13195,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3,14937,20220315,PROV
2020,GEORGIA,GA,MARION,13197,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,471,3624,20220315,ABSENTEE
2020,GEORGIA,GA,MARION,13197,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,620,3624,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MARION,13197,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,220,3624,20220315,ELECTION DAY
2020,GEORGIA,GA,MARION,13197,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,3624,20220315,PROV
2020,GEORGIA,GA,MARION,13197,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,6,3624,20220315,ABSENTEE
2020,GEORGIA,GA,MARION,13197,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,20,3624,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MARION,13197,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,12,3624,20220315,ELECTION DAY
2020,GEORGIA,GA,MARION,13197,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,3624,20220315,PROV
2020,GEORGIA,GA,MARION,13197,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,295,3624,20220315,ABSENTEE
2020,GEORGIA,GA,MARION,13197,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1221,3624,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MARION,13197,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,759,3624,20220315,ELECTION DAY
2020,GEORGIA,GA,MARION,13197,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,3624,20220315,PROV
2020,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1489,10877,20220315,ABSENTEE
2020,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1604,10877,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1189,10877,20220315,ELECTION DAY
2020,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5,10877,20220315,PROV
2020,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,17,10877,20220315,ABSENTEE
2020,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,24,10877,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,25,10877,20220315,ELECTION DAY
2020,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,10877,20220315,PROV
2020,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,980,10877,20220315,ABSENTEE
2020,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3312,10877,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2230,10877,20220315,ELECTION DAY
2020,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2,10877,20220315,PROV
2020,GEORGIA,GA,MILLER,13201,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,221,2835,20220315,ABSENTEE
2020,GEORGIA,GA,MILLER,13201,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,354,2835,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MILLER,13201,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,174,2835,20220315,ELECTION DAY
2020,GEORGIA,GA,MILLER,13201,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,2835,20220315,PROV
2020,GEORGIA,GA,MILLER,13201,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2,2835,20220315,ABSENTEE
2020,GEORGIA,GA,MILLER,13201,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,11,2835,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MILLER,13201,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,7,2835,20220315,ELECTION DAY
2020,GEORGIA,GA,MILLER,13201,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,2835,20220315,PROV
2020,GEORGIA,GA,MILLER,13201,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,264,2835,20220315,ABSENTEE
2020,GEORGIA,GA,MILLER,13201,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1269,2835,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MILLER,13201,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,530,2835,20220315,ELECTION DAY
2020,GEORGIA,GA,MILLER,13201,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3,2835,20220315,PROV
2020,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1499,8963,20220315,ABSENTEE
2020,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1673,8963,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,818,8963,20220315,ELECTION DAY
2020,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5,8963,20220315,PROV
2020,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,9,8963,20220315,ABSENTEE
2020,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,7,8963,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,17,8963,20220315,ELECTION DAY
2020,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,8963,20220315,PROV
2020,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,681,8963,20220315,ABSENTEE
2020,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2701,8963,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1551,8963,20220315,ELECTION DAY
2020,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2,8963,20220315,PROV
2020,GEORGIA,GA,MONROE,13207,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1372,15592,20220315,ABSENTEE
2020,GEORGIA,GA,MONROE,13207,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2320,15592,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MONROE,13207,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,690,15592,20220315,ELECTION DAY
2020,GEORGIA,GA,MONROE,13207,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2,15592,20220315,PROV
2020,GEORGIA,GA,MONROE,13207,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,27,15592,20220315,ABSENTEE
2020,GEORGIA,GA,MONROE,13207,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,69,15592,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MONROE,13207,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,52,15592,20220315,ELECTION DAY
2020,GEORGIA,GA,MONROE,13207,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,15592,20220315,PROV
2020,GEORGIA,GA,MONROE,13207,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1062,15592,20220315,ABSENTEE
2020,GEORGIA,GA,MONROE,13207,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6890,15592,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MONROE,13207,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3102,15592,20220315,ELECTION DAY
2020,GEORGIA,GA,MONROE,13207,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6,15592,20220315,PROV
2020,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,310,3966,20220315,ABSENTEE
2020,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,419,3966,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,250,3966,20220315,ELECTION DAY
2020,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,3966,20220315,PROV
2020,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,3,3966,20220315,ABSENTEE
2020,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,12,3966,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,12,3966,20220315,ELECTION DAY
2020,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,3966,20220315,PROV
2020,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,356,3966,20220315,ABSENTEE
2020,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1495,3966,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1109,3966,20220315,ELECTION DAY
2020,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,3966,20220315,PROV
2020,GEORGIA,GA,MORGAN,13211,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1042,11707,20220315,ABSENTEE
2020,GEORGIA,GA,MORGAN,13211,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1815,11707,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MORGAN,13211,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,496,11707,20220315,ELECTION DAY
2020,GEORGIA,GA,MORGAN,13211,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2,11707,20220315,PROV
2020,GEORGIA,GA,MORGAN,13211,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,19,11707,20220315,ABSENTEE
2020,GEORGIA,GA,MORGAN,13211,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,53,11707,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MORGAN,13211,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,50,11707,20220315,ELECTION DAY
2020,GEORGIA,GA,MORGAN,13211,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,11707,20220315,PROV
2020,GEORGIA,GA,MORGAN,13211,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,938,11707,20220315,ABSENTEE
2020,GEORGIA,GA,MORGAN,13211,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5424,11707,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MORGAN,13211,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1865,11707,20220315,ELECTION DAY
2020,GEORGIA,GA,MORGAN,13211,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3,11707,20220315,PROV
2020,GEORGIA,GA,MURRAY,13213,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,679,15389,20220315,ABSENTEE
2020,GEORGIA,GA,MURRAY,13213,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1093,15389,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MURRAY,13213,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,530,15389,20220315,ELECTION DAY
2020,GEORGIA,GA,MURRAY,13213,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,15389,20220315,PROV
2020,GEORGIA,GA,MURRAY,13213,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,22,15389,20220315,ABSENTEE
2020,GEORGIA,GA,MURRAY,13213,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,72,15389,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MURRAY,13213,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,50,15389,20220315,ELECTION DAY
2020,GEORGIA,GA,MURRAY,13213,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,15389,20220315,PROV
2020,GEORGIA,GA,MURRAY,13213,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1361,15389,20220315,ABSENTEE
2020,GEORGIA,GA,MURRAY,13213,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7689,15389,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MURRAY,13213,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3893,15389,20220315,ELECTION DAY
2020,GEORGIA,GA,MURRAY,13213,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,15389,20220315,PROV
2020,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,17690,80543,20220315,ABSENTEE
2020,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,25227,80543,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,6579,80543,20220315,ELECTION DAY
2020,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,33,80543,20220315,PROV
2020,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,261,80543,20220315,ABSENTEE
2020,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,397,80543,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,305,80543,20220315,ELECTION DAY
2020,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2,80543,20220315,PROV
2020,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6399,80543,20220315,ABSENTEE
2020,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17106,80543,20220315,ADVANCED VOTING
2020,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6527,80543,20220315,ELECTION DAY
2020,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17,80543,20220315,PROV
2020,GEORGIA,GA,NEWTON,13217,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,10471,54239,20220315,ABSENTEE
2020,GEORGIA,GA,NEWTON,13217,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,12556,54239,20220315,ADVANCED VOTING
2020,GEORGIA,GA,NEWTON,13217,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,6745,54239,20220315,ELECTION DAY
2020,GEORGIA,GA,NEWTON,13217,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,22,54239,20220315,PROV
2020,GEORGIA,GA,NEWTON,13217,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,158,54239,20220315,ABSENTEE
2020,GEORGIA,GA,NEWTON,13217,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,129,54239,20220315,ADVANCED VOTING
2020,GEORGIA,GA,NEWTON,13217,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,289,54239,20220315,ELECTION DAY
2020,GEORGIA,GA,NEWTON,13217,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,54239,20220315,PROV
2020,GEORGIA,GA,NEWTON,13217,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4860,54239,20220315,ABSENTEE
2020,GEORGIA,GA,NEWTON,13217,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8103,54239,20220315,ADVANCED VOTING
2020,GEORGIA,GA,NEWTON,13217,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10888,54239,20220315,ELECTION DAY
2020,GEORGIA,GA,NEWTON,13217,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,18,54239,20220315,PROV
2020,GEORGIA,GA,OCONEE,13219,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2993,25168,20220315,ABSENTEE
2020,GEORGIA,GA,OCONEE,13219,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4444,25168,20220315,ADVANCED VOTING
2020,GEORGIA,GA,OCONEE,13219,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,723,25168,20220315,ELECTION DAY
2020,GEORGIA,GA,OCONEE,13219,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2,25168,20220315,PROV
2020,GEORGIA,GA,OCONEE,13219,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,76,25168,20220315,ABSENTEE
2020,GEORGIA,GA,OCONEE,13219,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,222,25168,20220315,ADVANCED VOTING
2020,GEORGIA,GA,OCONEE,13219,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,113,25168,20220315,ELECTION DAY
2020,GEORGIA,GA,OCONEE,13219,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,25168,20220315,PROV
2020,GEORGIA,GA,OCONEE,13219,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2696,25168,20220315,ABSENTEE
2020,GEORGIA,GA,OCONEE,13219,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11216,25168,20220315,ADVANCED VOTING
2020,GEORGIA,GA,OCONEE,13219,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2680,25168,20220315,ELECTION DAY
2020,GEORGIA,GA,OCONEE,13219,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3,25168,20220315,PROV
2020,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,868,8131,20220315,ABSENTEE
2020,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1150,8131,20220315,ADVANCED VOTING
2020,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,417,8131,20220315,ELECTION DAY
2020,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1,8131,20220315,PROV
2020,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,28,8131,20220315,ABSENTEE
2020,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,47,8131,20220315,ADVANCED VOTING
2020,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,26,8131,20220315,ELECTION DAY
2020,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1,8131,20220315,PROV
2020,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,946,8131,20220315,ABSENTEE
2020,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3584,8131,20220315,ADVANCED VOTING
2020,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1061,8131,20220315,ELECTION DAY
2020,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2,8131,20220315,PROV
2020,GEORGIA,GA,PAULDING,13223,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,10525,85385,20220315,ABSENTEE
2020,GEORGIA,GA,PAULDING,13223,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,15376,85385,20220315,ADVANCED VOTING
2020,GEORGIA,GA,PAULDING,13223,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3763,85385,20220315,ELECTION DAY
2020,GEORGIA,GA,PAULDING,13223,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,40,85385,20220315,PROV
2020,GEORGIA,GA,PAULDING,13223,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,278,85385,20220315,ABSENTEE
2020,GEORGIA,GA,PAULDING,13223,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,550,85385,20220315,ADVANCED VOTING
2020,GEORGIA,GA,PAULDING,13223,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,327,85385,20220315,ELECTION DAY
2020,GEORGIA,GA,PAULDING,13223,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1,85385,20220315,PROV
